node_id,year,train_mask,test_mask
115,1988,TRUE,FALSE
116,1988,TRUE,FALSE
117,1988,TRUE,FALSE
118,1988,TRUE,FALSE
119,1988,TRUE,FALSE
120,1988,TRUE,FALSE
121,1988,TRUE,FALSE
122,1988,TRUE,FALSE
123,1988,TRUE,FALSE
124,1988,TRUE,FALSE
125,1988,TRUE,FALSE
126,1988,TRUE,FALSE
127,1988,TRUE,FALSE
128,1992,TRUE,FALSE
129,1992,TRUE,FALSE
130,1992,TRUE,FALSE
131,1992,TRUE,FALSE
132,1992,TRUE,FALSE
133,1992,TRUE,FALSE
134,1992,TRUE,FALSE
135,1992,TRUE,FALSE
136,1992,TRUE,FALSE
137,1992,TRUE,FALSE
138,1992,TRUE,FALSE
139,1992,TRUE,FALSE
140,1992,TRUE,FALSE
141,1992,TRUE,FALSE
142,1992,TRUE,FALSE
143,1992,TRUE,FALSE
144,1992,TRUE,FALSE
145,1992,TRUE,FALSE
146,1992,TRUE,FALSE
147,1992,TRUE,FALSE
148,1992,TRUE,FALSE
149,1992,TRUE,FALSE
150,1992,TRUE,FALSE
151,1992,TRUE,FALSE
152,1992,TRUE,FALSE
153,1994,TRUE,FALSE
154,1994,TRUE,FALSE
155,1994,TRUE,FALSE
156,1994,TRUE,FALSE
157,1994,TRUE,FALSE
158,1994,TRUE,FALSE
159,1994,TRUE,FALSE
160,1994,TRUE,FALSE
161,1994,TRUE,FALSE
162,1994,TRUE,FALSE
163,1994,TRUE,FALSE
164,1994,TRUE,FALSE
165,1994,TRUE,FALSE
166,1994,TRUE,FALSE
167,1994,TRUE,FALSE
168,1994,TRUE,FALSE
169,1994,TRUE,FALSE
170,1994,TRUE,FALSE
171,1994,TRUE,FALSE
172,1994,TRUE,FALSE
173,1994,TRUE,FALSE
174,1994,TRUE,FALSE
175,1994,TRUE,FALSE
176,1994,TRUE,FALSE
177,1994,TRUE,FALSE
178,1994,TRUE,FALSE
179,1994,TRUE,FALSE
180,1994,TRUE,FALSE
181,1994,TRUE,FALSE
182,1994,TRUE,FALSE
183,1994,TRUE,FALSE
184,1994,TRUE,FALSE
185,1994,TRUE,FALSE
186,1997,TRUE,FALSE
187,1997,TRUE,FALSE
188,1997,TRUE,FALSE
189,1997,TRUE,FALSE
190,1997,TRUE,FALSE
191,1997,TRUE,FALSE
192,1997,TRUE,FALSE
193,1997,TRUE,FALSE
194,1997,TRUE,FALSE
195,1997,TRUE,FALSE
196,1997,TRUE,FALSE
197,1997,TRUE,FALSE
198,1997,TRUE,FALSE
199,1997,TRUE,FALSE
200,1997,TRUE,FALSE
201,1997,TRUE,FALSE
202,1997,TRUE,FALSE
203,1997,TRUE,FALSE
204,1997,TRUE,FALSE
205,1997,TRUE,FALSE
206,1997,TRUE,FALSE
207,1997,TRUE,FALSE
208,1997,TRUE,FALSE
209,1997,TRUE,FALSE
210,1997,TRUE,FALSE
211,1997,TRUE,FALSE
212,1997,TRUE,FALSE
213,1997,TRUE,FALSE
214,1997,TRUE,FALSE
215,1997,TRUE,FALSE
216,1997,TRUE,FALSE
217,1997,TRUE,FALSE
218,1997,TRUE,FALSE
219,1997,TRUE,FALSE
220,1997,TRUE,FALSE
221,1997,TRUE,FALSE
222,1997,TRUE,FALSE
223,1997,TRUE,FALSE
224,1997,TRUE,FALSE
225,1997,TRUE,FALSE
226,1997,TRUE,FALSE
227,1997,TRUE,FALSE
228,1997,TRUE,FALSE
229,1997,TRUE,FALSE
230,1997,TRUE,FALSE
231,2000,TRUE,FALSE
232,2000,TRUE,FALSE
233,2000,TRUE,FALSE
234,2000,TRUE,FALSE
235,2000,TRUE,FALSE
236,2000,TRUE,FALSE
237,2000,TRUE,FALSE
238,2000,TRUE,FALSE
239,2000,TRUE,FALSE
240,2000,TRUE,FALSE
241,2000,TRUE,FALSE
242,2000,TRUE,FALSE
243,2000,TRUE,FALSE
244,2000,TRUE,FALSE
245,2000,TRUE,FALSE
246,2000,TRUE,FALSE
247,2000,TRUE,FALSE
248,2000,TRUE,FALSE
249,2000,TRUE,FALSE
250,2000,TRUE,FALSE
251,2000,TRUE,FALSE
252,2000,TRUE,FALSE
253,2000,TRUE,FALSE
254,2000,TRUE,FALSE
255,2000,TRUE,FALSE
256,2000,TRUE,FALSE
257,2000,TRUE,FALSE
258,2000,TRUE,FALSE
259,2000,TRUE,FALSE
260,2000,TRUE,FALSE
261,2000,TRUE,FALSE
262,2000,TRUE,FALSE
263,2000,TRUE,FALSE
264,2000,TRUE,FALSE
265,2000,TRUE,FALSE
266,2000,TRUE,FALSE
267,2000,TRUE,FALSE
268,2000,TRUE,FALSE
269,2000,TRUE,FALSE
270,2000,TRUE,FALSE
271,2000,TRUE,FALSE
272,2000,TRUE,FALSE
273,2000,TRUE,FALSE
274,2000,TRUE,FALSE
275,2000,TRUE,FALSE
276,2000,TRUE,FALSE
277,2000,TRUE,FALSE
278,2000,TRUE,FALSE
279,2000,TRUE,FALSE
280,2000,TRUE,FALSE
281,2000,TRUE,FALSE
282,2000,TRUE,FALSE
283,2000,TRUE,FALSE
284,2000,TRUE,FALSE
285,2000,TRUE,FALSE
286,2000,TRUE,FALSE
287,2000,TRUE,FALSE
288,2000,TRUE,FALSE
289,2000,TRUE,FALSE
290,2000,TRUE,FALSE
291,2000,TRUE,FALSE
292,2000,TRUE,FALSE
293,2000,TRUE,FALSE
294,2000,TRUE,FALSE
295,2000,TRUE,FALSE
296,2000,TRUE,FALSE
297,2000,TRUE,FALSE
298,2000,TRUE,FALSE
299,2000,TRUE,FALSE
300,2000,TRUE,FALSE
301,2000,TRUE,FALSE
302,2000,TRUE,FALSE
303,2000,TRUE,FALSE
304,2000,TRUE,FALSE
305,2000,TRUE,FALSE
306,2000,TRUE,FALSE
307,2000,TRUE,FALSE
308,2000,TRUE,FALSE
309,2000,TRUE,FALSE
310,2000,TRUE,FALSE
311,2000,TRUE,FALSE
312,2000,TRUE,FALSE
313,2000,TRUE,FALSE
314,2000,TRUE,FALSE
315,2000,TRUE,FALSE
316,2000,TRUE,FALSE
317,2000,TRUE,FALSE
318,2000,TRUE,FALSE
319,2000,TRUE,FALSE
320,2000,TRUE,FALSE
321,2000,TRUE,FALSE
322,2000,TRUE,FALSE
323,2000,TRUE,FALSE
324,2000,TRUE,FALSE
325,2000,TRUE,FALSE
326,2000,TRUE,FALSE
327,2000,TRUE,FALSE
328,2000,TRUE,FALSE
329,2000,TRUE,FALSE
330,2000,TRUE,FALSE
331,2000,TRUE,FALSE
332,2000,TRUE,FALSE
333,2000,TRUE,FALSE
334,2000,TRUE,FALSE
335,2000,TRUE,FALSE
336,2000,TRUE,FALSE
337,2000,TRUE,FALSE
338,2000,TRUE,FALSE
339,2000,TRUE,FALSE
340,2000,TRUE,FALSE
341,2000,TRUE,FALSE
342,2000,TRUE,FALSE
343,2000,TRUE,FALSE
344,2000,TRUE,FALSE
345,2000,TRUE,FALSE
346,2000,TRUE,FALSE
347,2000,TRUE,FALSE
348,2000,TRUE,FALSE
349,2000,TRUE,FALSE
350,2000,TRUE,FALSE
351,2000,TRUE,FALSE
352,2000,TRUE,FALSE
353,2000,TRUE,FALSE
354,2000,TRUE,FALSE
355,2000,TRUE,FALSE
356,2000,TRUE,FALSE
357,2000,TRUE,FALSE
358,2000,TRUE,FALSE
359,2000,TRUE,FALSE
360,2000,TRUE,FALSE
361,2000,TRUE,FALSE
362,2000,TRUE,FALSE
363,2000,TRUE,FALSE
364,2000,TRUE,FALSE
365,2000,TRUE,FALSE
366,2000,TRUE,FALSE
367,2000,TRUE,FALSE
368,2000,TRUE,FALSE
369,2000,TRUE,FALSE
370,2000,TRUE,FALSE
371,2000,TRUE,FALSE
372,2000,TRUE,FALSE
373,2000,TRUE,FALSE
374,2000,TRUE,FALSE
375,2000,TRUE,FALSE
376,2000,TRUE,FALSE
377,2000,TRUE,FALSE
378,2000,TRUE,FALSE
379,2000,TRUE,FALSE
380,2002,TRUE,FALSE
381,2002,TRUE,FALSE
382,2002,TRUE,FALSE
383,2002,TRUE,FALSE
384,2002,TRUE,FALSE
385,2002,TRUE,FALSE
386,2002,TRUE,FALSE
387,2002,TRUE,FALSE
388,2002,TRUE,FALSE
389,2002,TRUE,FALSE
390,2002,TRUE,FALSE
391,2002,TRUE,FALSE
392,2002,TRUE,FALSE
393,2002,TRUE,FALSE
394,2002,TRUE,FALSE
395,2002,TRUE,FALSE
396,2002,TRUE,FALSE
397,2002,TRUE,FALSE
398,2002,TRUE,FALSE
399,2002,TRUE,FALSE
400,2002,TRUE,FALSE
401,2002,TRUE,FALSE
402,2002,TRUE,FALSE
403,2002,TRUE,FALSE
404,2002,TRUE,FALSE
405,2002,TRUE,FALSE
406,2002,TRUE,FALSE
407,2002,TRUE,FALSE
408,2002,TRUE,FALSE
409,2002,TRUE,FALSE
410,2002,TRUE,FALSE
411,2002,TRUE,FALSE
412,2002,TRUE,FALSE
413,2002,TRUE,FALSE
414,2002,TRUE,FALSE
415,2002,TRUE,FALSE
416,2002,TRUE,FALSE
417,2002,TRUE,FALSE
418,2002,TRUE,FALSE
419,2002,TRUE,FALSE
420,2002,TRUE,FALSE
421,2002,TRUE,FALSE
422,2002,TRUE,FALSE
423,2002,TRUE,FALSE
424,2002,TRUE,FALSE
425,2002,TRUE,FALSE
426,2002,TRUE,FALSE
427,2002,TRUE,FALSE
428,2002,TRUE,FALSE
429,2002,TRUE,FALSE
430,2002,TRUE,FALSE
431,2002,TRUE,FALSE
432,2002,TRUE,FALSE
433,2002,TRUE,FALSE
434,2002,TRUE,FALSE
435,2002,TRUE,FALSE
436,2002,TRUE,FALSE
437,2002,TRUE,FALSE
438,2002,TRUE,FALSE
439,2002,TRUE,FALSE
440,2002,TRUE,FALSE
441,2002,TRUE,FALSE
442,2002,TRUE,FALSE
443,2002,TRUE,FALSE
444,2002,TRUE,FALSE
445,2002,TRUE,FALSE
446,2002,TRUE,FALSE
447,2002,TRUE,FALSE
448,2002,TRUE,FALSE
449,2002,TRUE,FALSE
450,2002,TRUE,FALSE
451,2002,TRUE,FALSE
452,2002,TRUE,FALSE
453,2002,TRUE,FALSE
454,2002,TRUE,FALSE
455,2002,TRUE,FALSE
456,2002,TRUE,FALSE
457,2002,TRUE,FALSE
458,2002,TRUE,FALSE
459,2002,TRUE,FALSE
460,2002,TRUE,FALSE
461,2002,TRUE,FALSE
462,2002,TRUE,FALSE
463,2002,TRUE,FALSE
464,2002,TRUE,FALSE
465,2002,TRUE,FALSE
466,2002,TRUE,FALSE
467,2002,TRUE,FALSE
468,2002,TRUE,FALSE
469,2002,TRUE,FALSE
470,2002,TRUE,FALSE
471,2002,TRUE,FALSE
472,2002,TRUE,FALSE
473,2002,TRUE,FALSE
474,2002,TRUE,FALSE
475,2002,TRUE,FALSE
476,2002,TRUE,FALSE
477,2002,TRUE,FALSE
478,2002,TRUE,FALSE
479,2002,TRUE,FALSE
480,2002,TRUE,FALSE
481,2002,TRUE,FALSE
482,2002,TRUE,FALSE
483,2002,TRUE,FALSE
484,2002,TRUE,FALSE
485,2002,TRUE,FALSE
486,2002,TRUE,FALSE
487,2002,TRUE,FALSE
488,2002,TRUE,FALSE
489,2002,TRUE,FALSE
490,2002,TRUE,FALSE
491,2002,TRUE,FALSE
492,2002,TRUE,FALSE
493,2002,TRUE,FALSE
494,2002,TRUE,FALSE
495,2002,TRUE,FALSE
496,2002,TRUE,FALSE
497,2002,TRUE,FALSE
498,2002,TRUE,FALSE
499,2002,TRUE,FALSE
500,2002,TRUE,FALSE
501,2002,TRUE,FALSE
502,2002,TRUE,FALSE
503,2002,TRUE,FALSE
504,2002,TRUE,FALSE
505,2002,TRUE,FALSE
506,2002,TRUE,FALSE
507,2002,TRUE,FALSE
508,2002,TRUE,FALSE
509,2002,TRUE,FALSE
510,2002,TRUE,FALSE
511,2002,TRUE,FALSE
512,2002,TRUE,FALSE
513,2004,TRUE,FALSE
514,2004,TRUE,FALSE
515,2004,TRUE,FALSE
516,2004,TRUE,FALSE
517,2004,TRUE,FALSE
518,2004,TRUE,FALSE
519,2004,TRUE,FALSE
520,2004,TRUE,FALSE
521,2004,TRUE,FALSE
522,2004,TRUE,FALSE
523,2004,TRUE,FALSE
524,2004,TRUE,FALSE
525,2004,TRUE,FALSE
526,2004,TRUE,FALSE
527,2004,TRUE,FALSE
528,2004,TRUE,FALSE
529,2004,TRUE,FALSE
530,2004,TRUE,FALSE
531,2004,TRUE,FALSE
532,2004,TRUE,FALSE
533,2004,TRUE,FALSE
534,2004,TRUE,FALSE
535,2004,TRUE,FALSE
536,2004,TRUE,FALSE
537,2004,TRUE,FALSE
538,2004,TRUE,FALSE
539,2004,TRUE,FALSE
540,2004,TRUE,FALSE
541,2004,TRUE,FALSE
542,2004,TRUE,FALSE
543,2004,TRUE,FALSE
544,2004,TRUE,FALSE
545,2004,TRUE,FALSE
546,2004,TRUE,FALSE
547,2004,TRUE,FALSE
548,2004,TRUE,FALSE
549,2004,TRUE,FALSE
550,2004,TRUE,FALSE
551,2004,TRUE,FALSE
552,2004,TRUE,FALSE
553,2004,TRUE,FALSE
554,2004,TRUE,FALSE
555,2004,TRUE,FALSE
556,2004,TRUE,FALSE
557,2004,TRUE,FALSE
558,2004,TRUE,FALSE
559,2004,TRUE,FALSE
560,2004,TRUE,FALSE
561,2004,TRUE,FALSE
562,2004,TRUE,FALSE
563,2004,TRUE,FALSE
564,2004,TRUE,FALSE
565,2004,TRUE,FALSE
566,2004,TRUE,FALSE
567,2004,TRUE,FALSE
568,2004,TRUE,FALSE
569,2004,TRUE,FALSE
570,2004,TRUE,FALSE
571,2004,TRUE,FALSE
572,2004,TRUE,FALSE
573,2004,TRUE,FALSE
574,2004,TRUE,FALSE
575,2004,TRUE,FALSE
576,2004,TRUE,FALSE
577,2004,TRUE,FALSE
578,2004,TRUE,FALSE
579,2004,TRUE,FALSE
580,2004,TRUE,FALSE
581,2004,TRUE,FALSE
582,2004,TRUE,FALSE
583,2004,TRUE,FALSE
584,2004,TRUE,FALSE
585,2004,TRUE,FALSE
586,2004,TRUE,FALSE
587,2004,TRUE,FALSE
588,2004,TRUE,FALSE
589,2004,TRUE,FALSE
590,2004,TRUE,FALSE
591,2004,TRUE,FALSE
592,2004,TRUE,FALSE
593,2004,TRUE,FALSE
594,2004,TRUE,FALSE
595,2004,TRUE,FALSE
596,2004,TRUE,FALSE
597,2004,TRUE,FALSE
598,2004,TRUE,FALSE
599,2004,TRUE,FALSE
600,2004,TRUE,FALSE
601,2004,TRUE,FALSE
602,2004,TRUE,FALSE
603,2004,TRUE,FALSE
604,2004,TRUE,FALSE
605,2004,TRUE,FALSE
606,2004,TRUE,FALSE
607,2004,TRUE,FALSE
608,2004,TRUE,FALSE
609,2004,TRUE,FALSE
610,2004,TRUE,FALSE
611,2004,TRUE,FALSE
612,2004,TRUE,FALSE
613,2004,TRUE,FALSE
614,2004,TRUE,FALSE
615,2004,TRUE,FALSE
616,2004,TRUE,FALSE
617,2004,TRUE,FALSE
618,2004,TRUE,FALSE
619,2004,TRUE,FALSE
620,2004,TRUE,FALSE
621,2004,TRUE,FALSE
622,2004,TRUE,FALSE
623,2004,TRUE,FALSE
624,2004,TRUE,FALSE
625,2004,TRUE,FALSE
626,2004,TRUE,FALSE
627,2004,TRUE,FALSE
628,2004,TRUE,FALSE
629,2004,TRUE,FALSE
630,2004,TRUE,FALSE
631,2004,TRUE,FALSE
632,2004,TRUE,FALSE
633,2004,TRUE,FALSE
634,2004,TRUE,FALSE
635,2004,TRUE,FALSE
636,2004,TRUE,FALSE
637,2004,TRUE,FALSE
638,2004,TRUE,FALSE
639,2004,TRUE,FALSE
640,2004,TRUE,FALSE
641,2004,TRUE,FALSE
642,2004,TRUE,FALSE
643,2004,TRUE,FALSE
644,2004,TRUE,FALSE
645,2004,TRUE,FALSE
646,2004,TRUE,FALSE
647,2004,TRUE,FALSE
648,2004,TRUE,FALSE
649,2004,TRUE,FALSE
650,2004,TRUE,FALSE
651,2004,TRUE,FALSE
652,2004,TRUE,FALSE
653,2004,TRUE,FALSE
654,2004,TRUE,FALSE
655,2004,TRUE,FALSE
656,2004,TRUE,FALSE
657,2004,TRUE,FALSE
658,2004,TRUE,FALSE
659,2004,TRUE,FALSE
660,2004,TRUE,FALSE
661,2004,TRUE,FALSE
662,2004,TRUE,FALSE
663,2004,TRUE,FALSE
664,2004,TRUE,FALSE
665,2004,TRUE,FALSE
666,2004,TRUE,FALSE
667,2004,TRUE,FALSE
668,2004,TRUE,FALSE
669,2004,TRUE,FALSE
670,2004,TRUE,FALSE
671,2004,TRUE,FALSE
672,2004,TRUE,FALSE
673,2004,TRUE,FALSE
674,2004,TRUE,FALSE
675,2004,TRUE,FALSE
676,2004,TRUE,FALSE
677,2004,TRUE,FALSE
678,2004,TRUE,FALSE
679,2004,TRUE,FALSE
680,2004,TRUE,FALSE
681,2004,TRUE,FALSE
682,2004,TRUE,FALSE
683,2004,TRUE,FALSE
684,2004,TRUE,FALSE
685,2008,TRUE,FALSE
686,2008,TRUE,FALSE
687,2008,TRUE,FALSE
688,2008,TRUE,FALSE
689,2008,TRUE,FALSE
690,2008,TRUE,FALSE
691,2008,TRUE,FALSE
692,2008,TRUE,FALSE
693,2008,TRUE,FALSE
694,2008,TRUE,FALSE
695,2008,TRUE,FALSE
696,2008,TRUE,FALSE
697,2008,TRUE,FALSE
698,2008,TRUE,FALSE
699,2008,TRUE,FALSE
700,2008,TRUE,FALSE
701,2008,TRUE,FALSE
702,2008,TRUE,FALSE
703,2008,TRUE,FALSE
704,2008,TRUE,FALSE
705,2008,TRUE,FALSE
706,2008,TRUE,FALSE
707,2008,TRUE,FALSE
708,2008,TRUE,FALSE
709,2008,TRUE,FALSE
710,2008,TRUE,FALSE
711,2008,TRUE,FALSE
712,2008,TRUE,FALSE
713,2008,TRUE,FALSE
714,2008,TRUE,FALSE
715,2008,TRUE,FALSE
716,2008,TRUE,FALSE
717,2008,TRUE,FALSE
718,2008,TRUE,FALSE
719,2008,TRUE,FALSE
720,2008,TRUE,FALSE
721,2008,TRUE,FALSE
722,2008,TRUE,FALSE
723,2008,TRUE,FALSE
724,2008,TRUE,FALSE
725,2008,TRUE,FALSE
726,2008,TRUE,FALSE
727,2008,TRUE,FALSE
728,2008,TRUE,FALSE
729,2008,TRUE,FALSE
730,2008,TRUE,FALSE
731,2008,TRUE,FALSE
732,2008,TRUE,FALSE
733,2008,TRUE,FALSE
734,2008,TRUE,FALSE
735,2008,TRUE,FALSE
736,2008,TRUE,FALSE
737,2008,TRUE,FALSE
738,2008,TRUE,FALSE
739,2008,TRUE,FALSE
740,2008,TRUE,FALSE
741,2008,TRUE,FALSE
742,2008,TRUE,FALSE
743,2008,TRUE,FALSE
744,2008,TRUE,FALSE
745,2008,TRUE,FALSE
746,2008,TRUE,FALSE
747,2008,TRUE,FALSE
748,2008,TRUE,FALSE
749,2008,TRUE,FALSE
750,2008,TRUE,FALSE
751,2008,TRUE,FALSE
752,2008,TRUE,FALSE
753,2008,TRUE,FALSE
754,2008,TRUE,FALSE
755,2008,TRUE,FALSE
756,2008,TRUE,FALSE
757,2008,TRUE,FALSE
758,2008,TRUE,FALSE
759,2008,TRUE,FALSE
760,2008,TRUE,FALSE
761,2008,TRUE,FALSE
762,2008,TRUE,FALSE
763,2008,TRUE,FALSE
764,2008,TRUE,FALSE
765,2008,TRUE,FALSE
766,2008,TRUE,FALSE
767,2008,TRUE,FALSE
768,2008,TRUE,FALSE
769,2008,TRUE,FALSE
770,2008,TRUE,FALSE
771,2008,TRUE,FALSE
772,2008,TRUE,FALSE
773,2008,TRUE,FALSE
774,2008,TRUE,FALSE
775,2008,TRUE,FALSE
776,2008,TRUE,FALSE
777,2008,TRUE,FALSE
778,2008,TRUE,FALSE
779,2008,TRUE,FALSE
780,2008,TRUE,FALSE
781,2008,TRUE,FALSE
782,2008,TRUE,FALSE
783,2008,TRUE,FALSE
784,2008,TRUE,FALSE
785,2008,TRUE,FALSE
786,2008,TRUE,FALSE
787,2008,TRUE,FALSE
788,2008,TRUE,FALSE
789,2008,TRUE,FALSE
790,2008,TRUE,FALSE
791,2008,TRUE,FALSE
792,2008,TRUE,FALSE
793,2008,TRUE,FALSE
794,2008,TRUE,FALSE
795,2008,TRUE,FALSE
796,2008,TRUE,FALSE
797,2008,TRUE,FALSE
798,2008,TRUE,FALSE
799,2008,TRUE,FALSE
800,2008,TRUE,FALSE
801,2008,TRUE,FALSE
802,2008,TRUE,FALSE
803,2008,TRUE,FALSE
804,2008,TRUE,FALSE
805,2008,TRUE,FALSE
806,2008,TRUE,FALSE
807,2008,TRUE,FALSE
808,2008,TRUE,FALSE
809,2008,TRUE,FALSE
810,2008,TRUE,FALSE
811,2008,TRUE,FALSE
812,2008,TRUE,FALSE
813,2008,TRUE,FALSE
814,2008,TRUE,FALSE
815,2008,TRUE,FALSE
816,2008,TRUE,FALSE
817,2008,TRUE,FALSE
818,2008,TRUE,FALSE
819,2008,TRUE,FALSE
820,2008,TRUE,FALSE
821,2008,TRUE,FALSE
822,2008,TRUE,FALSE
823,2008,TRUE,FALSE
824,2008,TRUE,FALSE
825,2008,TRUE,FALSE
826,2008,TRUE,FALSE
827,2008,TRUE,FALSE
828,2008,TRUE,FALSE
829,2008,TRUE,FALSE
830,2008,TRUE,FALSE
831,2008,TRUE,FALSE
832,2008,TRUE,FALSE
833,2008,TRUE,FALSE
834,2008,TRUE,FALSE
835,2008,TRUE,FALSE
836,2008,TRUE,FALSE
837,2008,TRUE,FALSE
838,2008,TRUE,FALSE
839,2008,TRUE,FALSE
840,2008,TRUE,FALSE
841,2008,TRUE,FALSE
842,2008,TRUE,FALSE
843,2008,TRUE,FALSE
844,2008,TRUE,FALSE
845,2008,TRUE,FALSE
846,2008,TRUE,FALSE
847,2008,TRUE,FALSE
848,2008,TRUE,FALSE
849,2008,TRUE,FALSE
850,2008,TRUE,FALSE
851,2008,TRUE,FALSE
852,2008,TRUE,FALSE
853,2008,TRUE,FALSE
854,2008,TRUE,FALSE
855,2008,TRUE,FALSE
856,2008,TRUE,FALSE
857,2008,TRUE,FALSE
858,2008,TRUE,FALSE
859,2008,TRUE,FALSE
860,2008,TRUE,FALSE
861,2008,TRUE,FALSE
862,2008,TRUE,FALSE
863,2008,TRUE,FALSE
864,2008,TRUE,FALSE
865,2008,TRUE,FALSE
866,2008,TRUE,FALSE
867,2008,TRUE,FALSE
868,2008,TRUE,FALSE
869,2008,TRUE,FALSE
870,2010,TRUE,FALSE
871,2010,TRUE,FALSE
872,2010,TRUE,FALSE
873,2010,TRUE,FALSE
874,2010,TRUE,FALSE
875,2010,TRUE,FALSE
876,2010,TRUE,FALSE
877,2010,TRUE,FALSE
878,2010,TRUE,FALSE
879,2010,TRUE,FALSE
880,2010,TRUE,FALSE
881,2010,TRUE,FALSE
882,2010,TRUE,FALSE
883,2010,TRUE,FALSE
884,2010,TRUE,FALSE
885,2010,TRUE,FALSE
886,2010,TRUE,FALSE
887,2010,TRUE,FALSE
888,2010,TRUE,FALSE
889,2010,TRUE,FALSE
890,2010,TRUE,FALSE
891,2010,TRUE,FALSE
892,2010,TRUE,FALSE
893,2010,TRUE,FALSE
894,2010,TRUE,FALSE
895,2010,TRUE,FALSE
896,2010,TRUE,FALSE
897,2010,TRUE,FALSE
898,2010,TRUE,FALSE
899,2010,TRUE,FALSE
900,2010,TRUE,FALSE
901,2010,TRUE,FALSE
902,2010,TRUE,FALSE
903,2010,TRUE,FALSE
904,2010,TRUE,FALSE
905,2010,TRUE,FALSE
906,2010,TRUE,FALSE
907,2010,TRUE,FALSE
908,2010,TRUE,FALSE
909,2010,TRUE,FALSE
910,2010,TRUE,FALSE
911,2010,TRUE,FALSE
912,2010,TRUE,FALSE
913,2010,TRUE,FALSE
914,2010,TRUE,FALSE
915,2010,TRUE,FALSE
916,2010,TRUE,FALSE
917,2010,TRUE,FALSE
918,2010,TRUE,FALSE
919,2010,TRUE,FALSE
920,2010,TRUE,FALSE
921,2010,TRUE,FALSE
922,2010,TRUE,FALSE
923,2010,TRUE,FALSE
924,2010,TRUE,FALSE
925,2010,TRUE,FALSE
926,2010,TRUE,FALSE
927,2010,TRUE,FALSE
928,2010,TRUE,FALSE
929,2010,TRUE,FALSE
930,2010,TRUE,FALSE
