node_id,year,train_mask,test_mask
276,1983,True,False
277,1984,True,False
278,1984,True,False
279,1984,True,False
280,1984,True,False
281,1984,True,False
282,1984,True,False
283,1984,True,False
284,1984,True,False
285,1984,True,False
286,1984,True,False
287,1984,True,False
288,1984,True,False
289,1984,True,False
290,1984,True,False
291,1984,True,False
292,1984,True,False
293,1984,True,False
294,1984,True,False
295,1984,True,False
296,1984,True,False
297,1984,True,False
298,1984,True,False
299,1984,True,False
300,1984,True,False
301,1984,True,False
302,1984,True,False
303,1984,True,False
304,1984,True,False
305,1984,True,False
306,1984,True,False
307,1984,True,False
308,1984,True,False
309,1984,True,False
310,1985,True,False
311,1985,True,False
312,1985,True,False
313,1985,True,False
314,1985,True,False
315,1985,True,False
316,1985,True,False
317,1985,True,False
318,1985,True,False
319,1985,True,False
320,1985,True,False
321,1985,True,False
322,1985,True,False
323,1985,True,False
324,1985,True,False
325,1985,True,False
326,1985,True,False
327,1985,True,False
328,1985,True,False
329,1985,True,False
330,1985,True,False
331,1985,True,False
332,1985,True,False
333,1985,True,False
334,1985,True,False
335,1985,True,False
336,1985,True,False
337,1985,True,False
338,1985,True,False
339,1985,True,False
340,1985,True,False
341,1985,True,False
342,1985,True,False
343,1985,True,False
344,1985,True,False
345,1985,True,False
346,1985,True,False
347,1985,True,False
348,1985,True,False
349,1985,True,False
350,1985,True,False
351,1985,True,False
352,1985,True,False
353,1985,True,False
354,1985,True,False
355,1985,True,False
356,1985,True,False
357,1985,True,False
358,1985,True,False
359,1985,True,False
360,1985,True,False
361,1985,True,False
362,1985,True,False
363,1985,True,False
364,1985,True,False
365,1985,True,False
366,1985,True,False
367,1985,True,False
368,1985,True,False
369,1985,True,False
370,1985,True,False
371,1985,True,False
372,1985,True,False
373,1985,True,False
374,1985,True,False
375,1985,True,False
376,1985,True,False
377,1985,True,False
378,1985,True,False
379,1985,True,False
380,1985,True,False
381,1985,True,False
382,1985,True,False
383,1985,True,False
384,1985,True,False
385,1985,True,False
386,1985,True,False
387,1985,True,False
388,1985,True,False
389,1985,True,False
390,1985,True,False
391,1985,True,False
392,1985,True,False
393,1985,True,False
394,1985,True,False
395,1985,True,False
396,1985,True,False
397,1985,True,False
398,1985,True,False
399,1985,True,False
400,1986,True,False
401,1986,True,False
402,1986,True,False
403,1986,True,False
404,1986,True,False
405,1986,True,False
406,1986,True,False
407,1986,True,False
408,1986,True,False
409,1986,True,False
410,1986,True,False
411,1986,True,False
412,1986,True,False
413,1986,True,False
414,1986,True,False
415,1986,True,False
416,1986,True,False
417,1986,True,False
418,1986,True,False
419,1986,True,False
420,1986,True,False
421,1986,True,False
422,1986,True,False
423,1986,True,False
424,1986,True,False
425,1986,True,False
426,1986,True,False
427,1986,True,False
428,1986,True,False
429,1986,True,False
430,1986,True,False
431,1986,True,False
432,1986,True,False
433,1986,True,False
434,1986,True,False
435,1986,True,False
436,1986,True,False
437,1986,True,False
438,1986,True,False
439,1986,True,False
440,1986,True,False
441,1986,True,False
442,1986,True,False
443,1986,True,False
444,1986,True,False
445,1986,True,False
446,1986,True,False
447,1986,True,False
448,1986,True,False
449,1986,True,False
450,1986,True,False
451,1986,True,False
452,1986,True,False
453,1986,True,False
454,1986,True,False
455,1986,True,False
456,1986,True,False
457,1986,True,False
458,1986,True,False
459,1986,True,False
460,1986,True,False
461,1986,True,False
462,1986,True,False
463,1986,True,False
464,1986,True,False
465,1986,True,False
466,1986,True,False
467,1986,True,False
468,1986,True,False
469,1986,True,False
470,1986,True,False
471,1986,True,False
472,1986,True,False
473,1986,True,False
474,1986,True,False
475,1986,True,False
476,1986,True,False
477,1986,True,False
478,1986,True,False
479,1986,True,False
480,1986,True,False
481,1986,True,False
482,1986,True,False
483,1986,True,False
484,1986,True,False
485,1986,True,False
486,1986,True,False
487,1986,True,False
488,1986,True,False
489,1986,True,False
490,1986,True,False
491,1986,True,False
492,1986,True,False
493,1986,True,False
494,1986,True,False
495,1987,True,False
496,1987,True,False
497,1987,True,False
498,1987,True,False
499,1987,True,False
500,1987,True,False
501,1987,True,False
502,1987,True,False
503,1987,True,False
504,1987,True,False
505,1987,True,False
506,1987,True,False
507,1987,True,False
508,1987,True,False
509,1987,True,False
510,1987,True,False
511,1987,True,False
512,1987,True,False
513,1987,True,False
514,1987,True,False
515,1987,True,False
516,1987,True,False
517,1987,True,False
518,1987,True,False
519,1987,True,False
520,1987,True,False
521,1987,True,False
522,1987,True,False
523,1987,True,False
524,1987,True,False
525,1987,True,False
526,1987,True,False
527,1987,True,False
528,1987,True,False
529,1987,True,False
530,1987,True,False
531,1987,True,False
532,1987,True,False
533,1987,True,False
534,1987,True,False
535,1987,True,False
536,1987,True,False
537,1987,True,False
538,1987,True,False
539,1987,True,False
540,1987,True,False
541,1987,True,False
542,1987,True,False
543,1987,True,False
544,1987,True,False
545,1987,True,False
546,1987,True,False
547,1987,True,False
548,1987,True,False
549,1987,True,False
550,1987,True,False
551,1987,True,False
552,1987,True,False
553,1987,True,False
554,1987,True,False
555,1987,True,False
556,1987,True,False
557,1987,True,False
558,1987,True,False
559,1987,True,False
560,1987,True,False
561,1987,True,False
562,1987,True,False
563,1987,True,False
564,1987,True,False
565,1987,True,False
566,1987,True,False
567,1987,True,False
568,1987,True,False
569,1987,True,False
570,1987,True,False
571,1987,True,False
572,1987,True,False
573,1987,True,False
574,1987,True,False
575,1987,True,False
576,1987,True,False
577,1987,True,False
578,1987,True,False
579,1987,True,False
580,1987,True,False
581,1987,True,False
582,1987,True,False
583,1987,True,False
584,1987,True,False
585,1987,True,False
586,1987,True,False
587,1987,True,False
588,1987,True,False
589,1987,True,False
590,1987,True,False
591,1987,True,False
592,1987,True,False
593,1987,True,False
594,1987,True,False
595,1987,True,False
596,1987,True,False
597,1987,True,False
598,1987,True,False
599,1987,True,False
600,1987,True,False
601,1987,True,False
602,1987,True,False
603,1987,True,False
604,1987,True,False
605,1987,True,False
606,1987,True,False
607,1987,True,False
608,1987,True,False
609,1987,True,False
610,1987,True,False
611,1987,True,False
612,1987,True,False
613,1987,True,False
614,1987,True,False
615,1987,True,False
616,1987,True,False
617,1987,True,False
618,1987,True,False
619,1987,True,False
620,1987,True,False
621,1988,True,False
622,1988,True,False
623,1988,True,False
624,1988,True,False
625,1988,True,False
626,1988,True,False
627,1988,True,False
628,1988,True,False
629,1988,True,False
630,1988,True,False
631,1988,True,False
632,1988,True,False
633,1988,True,False
634,1988,True,False
635,1988,True,False
636,1988,True,False
637,1988,True,False
638,1988,True,False
639,1988,True,False
640,1988,True,False
641,1988,True,False
642,1988,True,False
643,1988,True,False
644,1988,True,False
645,1988,True,False
646,1988,True,False
647,1988,True,False
648,1988,True,False
649,1988,True,False
650,1988,True,False
651,1988,True,False
652,1988,True,False
653,1988,True,False
654,1988,True,False
655,1988,True,False
656,1988,True,False
657,1988,True,False
658,1988,True,False
659,1988,True,False
660,1988,True,False
661,1988,True,False
662,1988,True,False
663,1988,True,False
664,1988,True,False
665,1988,True,False
666,1988,True,False
667,1988,True,False
668,1988,True,False
669,1988,True,False
670,1988,True,False
671,1988,True,False
672,1988,True,False
673,1988,True,False
674,1988,True,False
675,1988,True,False
676,1988,True,False
677,1988,True,False
678,1988,True,False
679,1988,True,False
680,1988,True,False
681,1988,True,False
682,1988,True,False
683,1988,True,False
684,1988,True,False
685,1988,True,False
686,1988,True,False
687,1988,True,False
688,1988,True,False
689,1988,True,False
690,1988,True,False
691,1988,True,False
692,1988,True,False
693,1988,True,False
694,1988,True,False
695,1988,True,False
696,1988,True,False
697,1988,True,False
698,1988,True,False
699,1988,True,False
700,1988,True,False
701,1988,True,False
702,1988,True,False
703,1988,True,False
704,1988,True,False
705,1988,True,False
706,1988,True,False
707,1988,True,False
708,1988,True,False
709,1988,True,False
710,1988,True,False
711,1988,True,False
712,1988,True,False
713,1988,True,False
714,1988,True,False
715,1988,True,False
716,1988,True,False
717,1988,True,False
718,1988,True,False
719,1988,True,False
720,1988,True,False
721,1988,True,False
722,1988,True,False
723,1988,True,False
724,1988,True,False
725,1988,True,False
726,1988,True,False
727,1988,True,False
728,1988,True,False
729,1988,True,False
730,1988,True,False
731,1988,True,False
732,1988,True,False
733,1988,True,False
734,1988,True,False
735,1988,True,False
736,1988,True,False
737,1988,True,False
738,1988,True,False
739,1988,True,False
740,1988,True,False
741,1988,True,False
742,1988,True,False
743,1988,True,False
744,1988,True,False
745,1988,True,False
746,1988,True,False
747,1988,True,False
748,1988,True,False
749,1988,True,False
750,1988,True,False
751,1988,True,False
752,1988,True,False
753,1988,True,False
754,1988,True,False
755,1988,True,False
756,1988,True,False
757,1988,True,False
758,1988,True,False
759,1988,True,False
760,1988,True,False
761,1988,True,False
762,1988,True,False
763,1988,True,False
764,1988,True,False
765,1988,True,False
766,1988,True,False
767,1988,True,False
768,1988,True,False
769,1988,True,False
770,1988,True,False
771,1988,True,False
772,1988,True,False
773,1988,True,False
774,1988,True,False
775,1988,True,False
776,1988,True,False
777,1988,True,False
778,1988,True,False
779,1988,True,False
780,1988,True,False
781,1988,True,False
782,1988,True,False
783,1988,True,False
784,1988,True,False
785,1988,True,False
786,1988,True,False
787,1988,True,False
788,1988,True,False
789,1988,True,False
790,1988,True,False
791,1988,True,False
792,1988,True,False
793,1988,True,False
794,1988,True,False
795,1988,True,False
796,1988,True,False
797,1988,True,False
798,1988,True,False
799,1988,True,False
800,1988,True,False
801,1988,True,False
802,1988,True,False
803,1988,True,False
804,1988,True,False
805,1988,True,False
806,1988,True,False
807,1988,True,False
808,1989,True,False
809,1989,True,False
810,1989,True,False
811,1989,True,False
812,1989,True,False
813,1989,True,False
814,1989,True,False
815,1989,True,False
816,1989,True,False
817,1989,True,False
818,1989,True,False
819,1989,True,False
820,1989,True,False
821,1989,True,False
822,1989,True,False
823,1989,True,False
824,1989,True,False
825,1989,True,False
826,1989,True,False
827,1989,True,False
828,1989,True,False
829,1989,True,False
830,1989,True,False
831,1989,True,False
832,1989,True,False
833,1989,True,False
834,1989,True,False
835,1989,True,False
836,1989,True,False
837,1989,True,False
838,1989,True,False
839,1989,True,False
840,1989,True,False
841,1989,True,False
842,1989,True,False
843,1989,True,False
844,1989,True,False
845,1989,True,False
846,1989,True,False
847,1989,True,False
848,1989,True,False
849,1989,True,False
850,1989,True,False
851,1989,True,False
852,1989,True,False
853,1989,True,False
854,1989,True,False
855,1989,True,False
856,1989,True,False
857,1989,True,False
858,1989,True,False
859,1989,True,False
860,1989,True,False
861,1989,True,False
862,1989,True,False
863,1989,True,False
864,1989,True,False
865,1989,True,False
866,1989,True,False
867,1989,True,False
868,1989,True,False
869,1989,True,False
870,1989,True,False
871,1989,True,False
872,1989,True,False
873,1989,True,False
874,1989,True,False
875,1989,True,False
876,1989,True,False
877,1989,True,False
878,1989,True,False
879,1989,True,False
880,1989,True,False
881,1989,True,False
882,1989,True,False
883,1989,True,False
884,1989,True,False
885,1989,True,False
886,1989,True,False
887,1989,True,False
888,1989,True,False
889,1989,True,False
890,1989,True,False
891,1989,True,False
892,1989,True,False
893,1989,True,False
894,1989,True,False
895,1989,True,False
896,1989,True,False
897,1989,True,False
898,1989,True,False
899,1989,True,False
900,1989,True,False
901,1989,True,False
902,1989,True,False
903,1989,True,False
904,1989,True,False
905,1989,True,False
906,1989,True,False
907,1989,True,False
908,1989,True,False
909,1989,True,False
910,1989,True,False
911,1989,True,False
912,1989,True,False
913,1989,True,False
914,1989,True,False
915,1989,True,False
916,1989,True,False
917,1989,True,False
918,1989,True,False
919,1989,True,False
920,1989,True,False
921,1989,True,False
922,1989,True,False
923,1989,True,False
924,1989,True,False
925,1989,True,False
926,1989,True,False
927,1989,True,False
928,1989,True,False
929,1989,True,False
930,1989,True,False
931,1989,True,False
932,1989,True,False
933,1989,True,False
934,1989,True,False
935,1989,True,False
936,1989,True,False
937,1989,True,False
938,1989,True,False
939,1989,True,False
940,1989,True,False
941,1989,True,False
942,1989,True,False
943,1989,True,False
944,1989,True,False
945,1989,True,False
946,1989,True,False
947,1989,True,False
948,1989,True,False
949,1989,True,False
950,1989,True,False
951,1989,True,False
952,1989,True,False
953,1989,True,False
954,1989,True,False
955,1989,True,False
956,1989,True,False
957,1989,True,False
958,1989,True,False
959,1989,True,False
960,1989,True,False
961,1989,True,False
962,1989,True,False
963,1989,True,False
964,1989,True,False
965,1989,True,False
966,1989,True,False
967,1989,True,False
968,1989,True,False
969,1989,True,False
970,1989,True,False
971,1989,True,False
972,1989,True,False
973,1989,True,False
974,1989,True,False
975,1989,True,False
976,1989,True,False
977,1989,True,False
978,1989,True,False
979,1989,True,False
980,1989,True,False
981,1989,True,False
982,1989,True,False
983,1989,True,False
984,1989,True,False
985,1989,True,False
986,1989,True,False
987,1989,True,False
988,1989,True,False
989,1989,True,False
990,1989,True,False
991,1989,True,False
992,1989,True,False
993,1989,True,False
994,1989,True,False
995,1989,True,False
996,1989,True,False
997,1989,True,False
998,1989,True,False
999,1989,True,False
1000,1989,True,False
1001,1989,True,False
1002,1989,True,False
1003,1989,True,False
1004,1989,True,False
1005,1989,True,False
1006,1989,True,False
1007,1989,True,False
1008,1989,True,False
1009,1989,True,False
1010,1989,True,False
1011,1989,True,False
1012,1989,True,False
1013,1989,True,False
1014,1989,True,False
1015,1989,True,False
1016,1989,True,False
1017,1989,True,False
1018,1989,True,False
1019,1990,True,False
1020,1990,True,False
1021,1990,True,False
1022,1990,True,False
1023,1990,True,False
1024,1990,True,False
1025,1990,True,False
1026,1990,True,False
1027,1990,True,False
1028,1990,True,False
1029,1990,True,False
1030,1990,True,False
1031,1990,True,False
1032,1990,True,False
1033,1990,True,False
1034,1990,True,False
1035,1990,True,False
1036,1990,True,False
1037,1990,True,False
1038,1990,True,False
1039,1990,True,False
1040,1990,True,False
1041,1990,True,False
1042,1990,True,False
1043,1990,True,False
1044,1990,True,False
1045,1990,True,False
1046,1990,True,False
1047,1990,True,False
1048,1990,True,False
1049,1990,True,False
1050,1990,True,False
1051,1990,True,False
1052,1990,True,False
1053,1990,True,False
1054,1990,True,False
1055,1990,True,False
1056,1990,True,False
1057,1990,True,False
1058,1990,True,False
1059,1990,True,False
1060,1990,True,False
1061,1990,True,False
1062,1990,True,False
1063,1990,True,False
1064,1990,True,False
1065,1990,True,False
1066,1990,True,False
1067,1990,True,False
1068,1990,True,False
1069,1990,True,False
1070,1990,True,False
1071,1990,True,False
1072,1990,True,False
1073,1990,True,False
1074,1990,True,False
1075,1990,True,False
1076,1990,True,False
1077,1990,True,False
1078,1990,True,False
1079,1990,True,False
1080,1990,True,False
1081,1990,True,False
1082,1990,True,False
1083,1990,True,False
1084,1990,True,False
1085,1990,True,False
1086,1990,True,False
1087,1990,True,False
1088,1990,True,False
1089,1990,True,False
1090,1990,True,False
1091,1990,True,False
1092,1990,True,False
1093,1990,True,False
1094,1990,True,False
1095,1990,True,False
1096,1990,True,False
1097,1990,True,False
1098,1990,True,False
1099,1990,True,False
1100,1990,True,False
1101,1990,True,False
1102,1990,True,False
1103,1990,True,False
1104,1990,True,False
1105,1990,True,False
1106,1990,True,False
1107,1990,True,False
1108,1990,True,False
1109,1990,True,False
1110,1990,True,False
1111,1990,True,False
1112,1990,True,False
1113,1990,True,False
1114,1990,True,False
1115,1990,True,False
1116,1990,True,False
1117,1990,True,False
1118,1990,True,False
1119,1990,True,False
1120,1990,True,False
1121,1990,True,False
1122,1990,True,False
1123,1990,True,False
1124,1990,True,False
1125,1990,True,False
1126,1990,True,False
1127,1990,True,False
1128,1990,True,False
1129,1990,True,False
1130,1990,True,False
1131,1990,True,False
1132,1990,True,False
1133,1990,True,False
1134,1990,True,False
1135,1990,True,False
1136,1990,True,False
1137,1990,True,False
1138,1990,True,False
1139,1990,True,False
1140,1990,True,False
1141,1990,True,False
1142,1990,True,False
1143,1990,True,False
1144,1990,True,False
1145,1990,True,False
1146,1990,True,False
1147,1990,True,False
1148,1990,True,False
1149,1990,True,False
1150,1990,True,False
1151,1990,True,False
1152,1990,True,False
1153,1990,True,False
1154,1990,True,False
1155,1990,True,False
1156,1990,True,False
1157,1990,True,False
1158,1990,True,False
1159,1990,True,False
1160,1990,True,False
1161,1990,True,False
1162,1990,True,False
1163,1990,True,False
1164,1990,True,False
1165,1990,True,False
1166,1990,True,False
1167,1990,True,False
1168,1990,True,False
1169,1990,True,False
1170,1990,True,False
1171,1990,True,False
1172,1990,True,False
1173,1990,True,False
1174,1990,True,False
1175,1990,True,False
1176,1990,True,False
1177,1990,True,False
1178,1990,True,False
1179,1990,True,False
1180,1990,True,False
1181,1990,True,False
1182,1990,True,False
1183,1990,True,False
1184,1990,True,False
1185,1990,True,False
1186,1990,True,False
1187,1990,True,False
1188,1990,True,False
1189,1990,True,False
1190,1990,True,False
1191,1990,True,False
1192,1990,True,False
1193,1990,True,False
1194,1990,True,False
1195,1990,True,False
1196,1990,True,False
1197,1990,True,False
1198,1990,True,False
1199,1990,True,False
1200,1990,True,False
1201,1990,True,False
1202,1990,True,False
1203,1990,True,False
1204,1990,True,False
1205,1990,True,False
1206,1990,True,False
1207,1990,True,False
1208,1990,True,False
1209,1991,True,False
1210,1991,True,False
1211,1991,True,False
1212,1991,True,False
1213,1991,True,False
1214,1991,True,False
1215,1991,True,False
1216,1991,True,False
1217,1991,True,False
1218,1991,True,False
1219,1991,True,False
1220,1991,True,False
1221,1991,True,False
1222,1991,True,False
1223,1991,True,False
1224,1991,True,False
1225,1991,True,False
1226,1991,True,False
1227,1991,True,False
1228,1991,True,False
1229,1991,True,False
1230,1991,True,False
1231,1991,True,False
1232,1991,True,False
1233,1991,True,False
1234,1991,True,False
1235,1991,True,False
1236,1991,True,False
1237,1991,True,False
1238,1991,True,False
1239,1991,True,False
1240,1991,True,False
1241,1991,True,False
1242,1991,True,False
1243,1991,True,False
1244,1991,True,False
1245,1991,True,False
1246,1991,True,False
1247,1991,True,False
1248,1991,True,False
1249,1991,True,False
1250,1991,True,False
1251,1991,True,False
1252,1991,True,False
1253,1991,True,False
1254,1991,True,False
1255,1991,True,False
1256,1991,True,False
1257,1991,True,False
1258,1991,True,False
1259,1991,True,False
1260,1991,True,False
1261,1991,True,False
1262,1991,True,False
1263,1991,True,False
1264,1991,True,False
1265,1991,True,False
1266,1991,True,False
1267,1991,True,False
1268,1991,True,False
1269,1991,True,False
1270,1991,True,False
1271,1991,True,False
1272,1991,True,False
1273,1991,True,False
1274,1991,True,False
1275,1991,True,False
1276,1991,True,False
1277,1991,True,False
1278,1991,True,False
1279,1991,True,False
1280,1991,True,False
1281,1991,True,False
1282,1991,True,False
1283,1991,True,False
1284,1991,True,False
1285,1991,True,False
1286,1991,True,False
1287,1991,True,False
1288,1991,True,False
1289,1991,True,False
1290,1991,True,False
1291,1991,True,False
1292,1991,True,False
1293,1991,True,False
1294,1991,True,False
1295,1991,True,False
1296,1991,True,False
1297,1991,True,False
1298,1991,True,False
1299,1991,True,False
1300,1991,True,False
1301,1991,True,False
1302,1991,True,False
1303,1991,True,False
1304,1991,True,False
1305,1991,True,False
1306,1991,True,False
1307,1991,True,False
1308,1991,True,False
1309,1991,True,False
1310,1991,True,False
1311,1991,True,False
1312,1991,True,False
1313,1991,True,False
1314,1991,True,False
1315,1991,True,False
1316,1991,True,False
1317,1991,True,False
1318,1991,True,False
1319,1991,True,False
1320,1991,True,False
1321,1991,True,False
1322,1991,True,False
1323,1991,True,False
1324,1991,True,False
1325,1991,True,False
1326,1991,True,False
1327,1991,True,False
1328,1991,True,False
1329,1991,True,False
1330,1991,True,False
1331,1991,True,False
1332,1991,True,False
1333,1991,True,False
1334,1991,True,False
1335,1991,True,False
1336,1991,True,False
1337,1991,True,False
1338,1991,True,False
1339,1991,True,False
1340,1991,True,False
1341,1991,True,False
1342,1991,True,False
1343,1991,True,False
1344,1991,True,False
1345,1991,True,False
1346,1991,True,False
1347,1991,True,False
1348,1991,True,False
1349,1991,True,False
1350,1991,True,False
1351,1991,True,False
1352,1991,True,False
1353,1991,True,False
1354,1991,True,False
1355,1991,True,False
1356,1991,True,False
1357,1991,True,False
1358,1991,True,False
1359,1991,True,False
1360,1991,True,False
1361,1991,True,False
1362,1991,True,False
1363,1991,True,False
1364,1991,True,False
1365,1991,True,False
1366,1991,True,False
1367,1991,True,False
1368,1991,True,False
1369,1991,True,False
1370,1991,True,False
1371,1991,True,False
1372,1991,True,False
1373,1991,True,False
1374,1991,True,False
1375,1991,True,False
1376,1991,True,False
1377,1991,True,False
1378,1991,True,False
1379,1991,True,False
1380,1991,True,False
1381,1991,True,False
1382,1991,True,False
1383,1991,True,False
1384,1991,True,False
1385,1991,True,False
1386,1991,True,False
1387,1991,True,False
1388,1991,True,False
1389,1991,True,False
1390,1991,True,False
1391,1991,True,False
1392,1991,True,False
1393,1991,True,False
1394,1991,True,False
1395,1991,True,False
1396,1991,True,False
1397,1991,True,False
1398,1991,True,False
1399,1991,True,False
1400,1991,True,False
1401,1991,True,False
1402,1991,True,False
1403,1991,True,False
1404,1991,True,False
1405,1991,True,False
1406,1991,True,False
1407,1991,True,False
1408,1991,True,False
1409,1991,True,False
1410,1991,True,False
1411,1991,True,False
1412,1991,True,False
1413,1991,True,False
1414,1991,True,False
1415,1991,True,False
1416,1991,True,False
1417,1991,True,False
1418,1991,True,False
1419,1991,True,False
1420,1991,True,False
1421,1991,True,False
1422,1991,True,False
1423,1991,True,False
1424,1991,True,False
1425,1991,True,False
1426,1991,True,False
1427,1991,True,False
1428,1991,True,False
1429,1991,True,False
1430,1991,True,False
1431,1991,True,False
1432,1991,True,False
1433,1991,True,False
1434,1991,True,False
1435,1991,True,False
1436,1991,True,False
1437,1991,True,False
1438,1991,True,False
1439,1991,True,False
1440,1991,True,False
1441,1991,True,False
1442,1991,True,False
1443,1991,True,False
1444,1991,True,False
1445,1991,True,False
1446,1991,True,False
1447,1991,True,False
1448,1991,True,False
1449,1991,True,False
1450,1991,True,False
1451,1991,True,False
1452,1991,True,False
1453,1991,True,False
1454,1991,True,False
1455,1991,True,False
1456,1991,True,False
1457,1991,True,False
1458,1991,True,False
1459,1991,True,False
1460,1991,True,False
1461,1991,True,False
1462,1991,True,False
1463,1991,True,False
1464,1991,True,False
1465,1991,True,False
1466,1991,True,False
1467,1991,True,False
1468,1991,True,False
1469,1991,True,False
1470,1991,True,False
1471,1991,True,False
1472,1991,True,False
1473,1991,True,False
1474,1991,True,False
1475,1991,True,False
1476,1991,True,False
1477,1992,True,False
1478,1992,True,False
1479,1992,True,False
1480,1992,True,False
1481,1992,True,False
1482,1992,True,False
1483,1992,True,False
1484,1992,True,False
1485,1992,True,False
1486,1992,True,False
1487,1992,True,False
1488,1992,True,False
1489,1992,True,False
1490,1992,True,False
1491,1992,True,False
1492,1992,True,False
1493,1992,True,False
1494,1992,True,False
1495,1992,True,False
